DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE24,2019,83.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE24,2020,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE24,2021,82.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE25,2019,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE25,2020,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE25,2021,83.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE26,2019,84.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE26,2020,84.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE26,2021,83.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE27,2019,84.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE27,2020,83.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE27,2021,83.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE3,2019,83.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE3,2020,83.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE3,2021,83.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE30,2019,83.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE30,2020,83.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE30,2021,83.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE4,2019,84.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE4,2020,83.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE4,2021,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE40,2019,84.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE40,2020,83.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE40,2021,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE5,2019,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE5,2020,82.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE5,2021,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE50,2019,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE50,2020,82.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE50,2021,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE6,2019,83.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE6,2020,83.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE6,2021,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE60,2019,83.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE60,2020,83.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE60,2021,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE7,2019,83.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE7,2020,83.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE7,2021,83.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE71,2019,84.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE71,2020,83.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE71,2021,83.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE72,2019,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE72,2020,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE72,2021,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE73,2019,83.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE73,2020,83.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE73,2021,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE8,2019,83.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE8,2020,83.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE8,2021,83.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE80,2019,83.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE80,2020,83.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE80,2021,83.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE9,2019,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE9,2020,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE9,2021,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE91,2019,82.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE91,2020,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE91,2021,82.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE92,2019,83.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE92,2020,83.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE92,2021,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE93,2019,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE93,2020,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE93,2021,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE94,2019,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE94,2020,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DE94,2021,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEA,2019,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEA,2020,83.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEA,2021,82.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEA1,2019,82.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEA1,2020,82.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEA1,2021,82.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEA2,2019,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEA2,2020,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEA2,2021,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEA3,2019,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEA3,2020,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEA3,2021,82.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEA4,2019,83.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEA4,2020,83.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEA4,2021,83.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEA5,2019,82.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEA5,2020,82.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEA5,2021,82.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEB,2019,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEB,2020,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEB,2021,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEB1,2019,83.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEB1,2020,83.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEB1,2021,82.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEB2,2019,83.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEB2,2020,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEB2,2021,83.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEB3,2019,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEB3,2020,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEB3,2021,83.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEC,2019,82.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEC,2020,82.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEC,2021,82.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEC0,2019,82.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEC0,2020,82.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEC0,2021,82.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DED,2019,84.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DED,2020,83.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DED,2021,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DED2,2019,84.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DED2,2020,84.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DED2,2021,83.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DED4,2019,83.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DED4,2020,83.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DED4,2021,82.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DED5,2019,84.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DED5,2020,83.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DED5,2021,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEE,2019,83.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEE,2020,82.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEE,2021,82.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEE0,2019,83.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEE0,2020,82.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEE0,2021,82.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEF,2019,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEF,2020,83.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEF,2021,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEF0,2019,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEF0,2020,83.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEF0,2021,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEG,2019,83.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEG,2020,83.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEG,2021,82.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEG0,2019,83.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEG0,2020,83.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DEG0,2021,82.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DK,2019,83.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DK,2020,83.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DK,2021,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DK0,2019,83.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DK0,2020,83.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DK0,2021,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DK01,2019,83.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DK01,2020,83.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DK01,2021,83.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DK02,2019,82.5,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DK02,2020,82.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DK02,2021,82.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DK03,2019,83.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DK03,2020,83.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DK03,2021,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DK04,2019,84.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DK04,2020,84.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DK04,2021,83.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DK05,2019,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DK05,2020,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,DK05,2021,82.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EE,2019,83.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EE,2020,83.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EE,2021,81.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EE0,2019,83.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EE0,2020,83.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EE0,2021,81.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EE00,2019,83.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EE00,2020,83.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EE00,2021,81.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL,2019,84.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL,2020,83.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL,2021,82.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL3,2019,83.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL3,2020,83.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL3,2021,82.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL30,2019,83.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL30,2020,83.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL30,2021,82.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL4,2019,84.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL4,2020,84.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL4,2021,84.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL41,2019,85.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL41,2020,85.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL41,2021,85.8,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL42,2019,84.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL42,2020,84.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL42,2021,84.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL43,2019,84.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL43,2020,84.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL43,2021,84.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL5,2019,84.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL5,2020,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL5,2021,82.6,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL51,2019,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL51,2020,82.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL51,2021,82.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL52,2019,84.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL52,2020,83.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL52,2021,82.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL53,2019,85.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL53,2020,83.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL53,2021,83.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL54,2019,86.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL54,2020,86.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL54,2021,85.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL6,2019,84.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL6,2020,84.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL6,2021,83.3,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL61,2019,85.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL61,2020,84.0,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL61,2021,82.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL62,2019,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL62,2020,83.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL62,2021,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL63,2019,83.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL63,2020,84.1,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL63,2021,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL64,2019,84.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL64,2020,85.2,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL64,2021,83.4,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL65,2019,84.9,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL65,2020,84.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,EL65,2021,83.7,
ESTAT:DEMO_R_MLIFEXP(1.0),16/03/23 11:00:00,A,YR,F,Y_LT1,ES,2019,86.7,
